4078106,910360,1028518,10,30-21432,52653 AMALFI BLUE 3161 - 36119,7/18/2013,INDRAJITHM,8/21/2013,500,M,,98,A
4078106,910360,1028518,10,30-21432,52653 AMALFI BLUE 3161 - 36119,7/18/2013,INDRAJITHM,8/21/2013,0,M,,,A
4078106,910360,1028518,10,30-21432,52653 AMALFI BLUE 3161 - 36119,7/18/2013,INDRAJITHM,8/21/2013,0,M,,98,A
4078106,910360,1028518,10,30-21432,52653 AMALFI BLUE 3161 - 36119,7/18/2013,INDRAJITHM,8/22/2013,0,M,,98,A
4078106,910360,1028518,10,30-21432,52653 AMALFI BLUE 3161 - 36119,7/18/2013,INDRAJITHM,8/26/2013,0,M,,,A
4078106,910360,1028518,20,30-21593,52653 BRIGHT ORANGE 2619 - 36385,7/18/2013,INDRAJITHM,8/29/2013,"2,000",M,,,A
4078106,910360,1028518,20,30-21593,52653 BRIGHT ORANGE 2619 - 36385,7/18/2013,INDRAJITHM,9/5/2013,"2,000",M,,,A
4078106,910360,1028518,20,30-21593,52653 BRIGHT ORANGE 2619 - 36385,7/18/2013,INDRAJITHM,9/12/2013,"3,382",M,,,A
4078106,910360,1028518,30,30-21594,52653 CITRON M 893 - 36336,7/18/2013,INDRAJITHM,8/22/2013,"2,000",M,,,A
4078106,910360,1028518,30,30-21594,52653 CITRON M 893 - 36336,7/18/2013,INDRAJITHM,8/29/2013,"2,000",M,,,A
4078106,910360,1028518,30,30-21594,52653 CITRON M 893 - 36336,7/18/2013,INDRAJITHM,8/31/2013,"3,382",M,,,A
4078106,910360,1028518,40,30-21595,52653 LACEY PURPLE - 36455,7/18/2013,INDRAJITHM,9/19/2013,"1,070",M,,,A
4078106,910360,1028518,50,30-21429,52653 LADY BUG RED P302 - 36116,7/18/2013,INDRAJITHM,8/22/2013,"2,000",M,,,A
4078106,910360,1028518,50,30-21429,52653 LADY BUG RED P302 - 36116,7/18/2013,INDRAJITHM,8/29/2013,"2,000",M,,,A
4078106,910360,1028518,50,30-21429,52653 LADY BUG RED P302 - 36116,7/18/2013,INDRAJITHM,8/31/2013,"3,702",M,,,A
4078106,910360,1028518,60,30-21596,52653 PEACOCK 53 39 226 - 36174,7/18/2013,INDRAJITHM,8/22/2013,"1,500",M,,,A
4078106,910360,1028518,60,30-21596,52653 PEACOCK 53 39 226 - 36174,7/18/2013,INDRAJITHM,8/22/2013,"1,500",M,,,A
4078106,910360,1028518,60,30-21596,52653 PEACOCK 53 39 226 - 36174,7/18/2013,INDRAJITHM,8/29/2013,"2,000",M,,,A
4078106,910360,1028518,60,30-21596,52653 PEACOCK 53 39 226 - 36174,7/18/2013,INDRAJITHM,8/31/2013,"3,344",M,,,A
4078106,910360,1028518,60,30-21596,52653 PEACOCK 53 39 226 - 36174,7/18/2013,INDRAJITHM,8/23/2013,0,M,,,A
4078106,910360,1028518,60,30-21596,52653 PEACOCK 53 39 226 - 36174,7/18/2013,INDRAJITHM,8/23/2013,0,M,,,A
4078106,910360,1028518,60,30-21596,52653 PEACOCK 53 39 226 - 36174,7/18/2013,INDRAJITHM,8/26/2013,0,M,,,A
4078106,910360,1028518,70,30-20379,52653 PITCH BLACK 2585 - 27119,7/18/2013,INDRAJITHM,8/15/2013,"1,500",M,,,A
4078106,910360,1028518,70,30-20379,52653 PITCH BLACK 2585 - 27119,7/18/2013,INDRAJITHM,8/22/2013,"1,500",M,,,A
4078106,910360,1028518,70,30-20379,52653 PITCH BLACK 2585 - 27119,7/18/2013,INDRAJITHM,8/29/2013,"2,000",M,,,A
4078106,910360,1028518,70,30-20379,52653 PITCH BLACK 2585 - 27119,7/18/2013,INDRAJITHM,8/31/2013,"3,344",M,,,A
4078106,910360,1028518,80,30-21174,52653 POP PINK 204A - 35787,7/18/2013,INDRAJITHM,8/15/2013,"1,070",M,,,A
DSL 2013/14-0749,910887,1028519,10,30-17649,53817 BLACK MSCI 10005A BCI - 30680,7/18/2013,JANAKAJA,10/1/2013,200,M,,,B
BIA 2224,910360,1028520,10,30-17143,41325 BLACK 093 (29458 M 50017) - 29567,7/18/2013,PRASANNAM,7/25/2013,"1,317",M,,,C
BIA 2224,910360,1028520,10,30-17143,41325 BLACK 093 (29458 M 50017) - 29567,7/18/2013,PRASANNAM,7/22/2013,"1,000",M,,98,C
BIA 2224,910360,1028520,10,30-17143,41325 BLACK 093 (29458 M 50017) - 29567,7/18/2013,PRASANNAM,7/23/2013,"1,000",M,,98,C
BIA 2224,910360,1028520,10,30-17143,41325 BLACK 093 (29458 M 50017) - 29567,7/18/2013,PRASANNAM,7/24/2013,"1,000",M,,98,C
BIA 2224,910360,1028520,10,30-17143,41325 BLACK 093 (29458 M 50017) - 29567,7/18/2013,PRASANNAM,7/24/2013,0,M,,98,C
BIA 2224,910360,1028520,10,30-17143,41325 BLACK 093 (29458 M 50017) - 29567,7/18/2013,PRASANNAM,7/24/2013,0,M,,98,C
BIA 2224,910360,1028520,20,30-17122,43778 HTHR GREY 072 (41325) - 29538,7/18/2013,PRASANNAM,7/25/2013,402,M,,,C
BIA 2224,910360,1028520,20,30-17122,43778 HTHR GREY 072 (41325) - 29538,7/18/2013,PRASANNAM,7/22/2013,300,M,,98,C
BIA 2224,910360,1028520,20,30-17122,43778 HTHR GREY 072 (41325) - 29538,7/18/2013,PRASANNAM,7/23/2013,300,M,,98,C
BIA 2224,910360,1028520,20,30-17122,43778 HTHR GREY 072 (41325) - 29538,7/18/2013,PRASANNAM,7/24/2013,0,M,,98,C
BIA 2224,910360,1028520,20,30-17122,43778 HTHR GREY 072 (41325) - 29538,7/18/2013,PRASANNAM,7/24/2013,0,M,,98,C
1424882,910350,1028521,10,30-21120,"Y3-0933A IVORY/NAVY ""F/S"" - 35702",7/18/2013,NUWANWI,10/1/2013,45,M,,,C
3055235,910360,1028522,20,30-17656,53808 BLACK MSCI 10005A BCI - 30686,7/18/2013,SANJEEWAA,8/22/2013,443,M,7,,A
3055235,910360,1028522,50,30-17656,53808 BLACK MSCI 10005A BCI - 30686,8/1/2013,SANJEEWAA,8/29/2013,"2,439",M,,,A
3055235,910360,1028522,30,30-21665,"Y3-0905I BLACK / BT BLUE ""F/S"" - 36542",8/1/2013,SANJEEWAA,8/29/2013,"2,000",M,,,A
3055235,910360,1028522,10,30-21598,"Y3-0905J BLACK / PURPLE ""F/S"" - 36457",7/18/2013,SANJEEWAA,8/22/2013,681,M,7,,A
3055235,910360,1028522,40,30-21598,"Y3-0905J BLACK / PURPLE ""F/S"" - 36457",8/1/2013,SANJEEWAA,8/29/2013,"2,000",M,,,A
3055242,910360,1028523,20,30-17652,53808 FRESH BLUE MSNL 32024A BCI - 30682,7/18/2013,SANJEEWAA,8/15/2013,128,M,,,A
3055242,910360,1028523,10,30-17651,53808 WHITE MSCI 10001B BCI - 30681,7/18/2013,SANJEEWAA,8/8/2013,"3,500",M,,,B
3055242,910360,1028523,10,30-17651,53808 WHITE MSCI 10001B BCI - 30681,7/18/2013,SANJEEWAA,8/15/2013,"1,611",M,,,B
3055312,910360,1028524,10,30-19385,"Y1-0657D GRANITE/BLACK ""F/S"" - 33990",7/18/2013,SANJEEWAA,8/22/2013,450,M,,,A
BIA 2223,910360,1028525,10,30-20947,42599 BLACK (093) - 35617,7/18/2013,PRASANNAM,7/31/2013,"3,839",M,7,,B
BIA 2223,910360,1028525,10,30-20947,42599 BLACK (093) - 35617,7/18/2013,PRASANNAM,7/29/2013,"1,500",M,7,98,B
BIA 2223,910360,1028525,10,30-20947,42599 BLACK (093) - 35617,7/18/2013,PRASANNAM,7/30/2013,"1,500",M,7,98,B
BIA 2223,910360,1028525,10,30-20947,42599 BLACK (093) - 35617,7/18/2013,PRASANNAM,8/1/2013,"1,000",M,7,98,B
BIA 2223,910360,1028525,20,30-20948,42599 BLUESTONE 90L6 - 35618,7/18/2013,PRASANNAM,7/31/2013,362,M,,,C
BIA 2223,910360,1028525,20,30-20948,42599 BLUESTONE 90L6 - 35618,7/18/2013,PRASANNAM,7/30/2013,400,M,,98,C
BIA 2223,910360,1028525,30,30-20950,42599 DARK IVY 12K0 - 35619,7/18/2013,PRASANNAM,7/31/2013,386,M,,,C
BIA 2223,910360,1028525,30,30-20950,42599 DARK IVY 12K0 - 35619,7/18/2013,PRASANNAM,7/30/2013,300,M,,98,C
BIA 2223,910360,1028525,40,30-20952,42599 FRSTCORAL 1J2D - 35620,7/18/2013,PRASANNAM,7/31/2013,"1,000",M,,,C
BIA 2223,910360,1028525,40,30-20952,42599 FRSTCORAL 1J2D - 35620,7/18/2013,PRASANNAM,7/29/2013,"1,000",M,,98,C
BIA 2223,910360,1028525,40,30-20952,42599 FRSTCORAL 1J2D - 35620,7/18/2013,PRASANNAM,7/30/2013,"1,754",M,,98,C
BIA 2223,910360,1028525,40,30-20952,42599 FRSTCORAL 1J2D - 35620,7/18/2013,PRASANNAM,7/31/2013,0,M,,98,C
BIA 2223,910360,1028525,40,30-20952,42599 FRSTCORAL 1J2D - 35620,7/18/2013,PRASANNAM,8/4/2013,0,M,,,C
BIA 2223,910360,1028525,40,30-20952,42599 FRSTCORAL 1J2D - 35620,7/18/2013,PRASANNAM,8/1/2013,"1,000",M,,98,C
BIA 2223,910360,1028525,50,30-21077,42599 HTHR GREY 85B7 - 34994,7/18/2013,PRASANNAM,7/31/2013,"1,025",M,,,C
BIA 2223,910360,1028525,50,30-21077,42599 HTHR GREY 85B7 - 34994,7/18/2013,PRASANNAM,8/1/2013,"1,000",M,,98,C
BIA 2223,910360,1028525,60,30-20953,42599 MILTARY GREY (3KK) - 35621,7/18/2013,PRASANNAM,7/31/2013,342,M,7,,B
BIA 2223,910360,1028525,60,30-20953,42599 MILTARY GREY (3KK) - 35621,7/18/2013,PRASANNAM,7/29/2013,400,M,7,98,B
BIA 2223,910360,1028525,60,30-20953,42599 MILTARY GREY (3KK) - 35621,7/18/2013,PRASANNAM,8/4/2013,0,M,7,98,B
BIA 2223,910360,1028525,60,30-20953,42599 MILTARY GREY (3KK) - 35621,7/18/2013,PRASANNAM,8/4/2013,0,M,7,,B
BIA 2223,910360,1028525,70,30-20954,42599 POP YELLOW (HS9) - 35622,7/18/2013,PRASANNAM,7/31/2013,42,M,,,C
BIA 2223,910360,1028525,70,30-20954,42599 POP YELLOW (HS9) - 35622,7/18/2013,PRASANNAM,7/29/2013,100,M,,98,C
BIA 2223,910360,1028525,70,30-20954,42599 POP YELLOW (HS9) - 35622,7/18/2013,PRASANNAM,8/7/2013,0,M,,,C
BIA 2223,910360,1028525,70,30-20954,42599 POP YELLOW (HS9) - 35622,7/18/2013,PRASANNAM,8/7/2013,0,M,,98,C
BIA 2223,910360,1028525,80,30-20956,42599 RUBY WINE 15P3 - 35624,7/18/2013,PRASANNAM,7/31/2013,"1,627",M,,,C
BIA 2223,910360,1028525,80,30-20956,42599 RUBY WINE 15P3 - 35624,7/18/2013,PRASANNAM,8/3/2013,0,M,,,C
BIA 2223,910360,1028525,80,30-20956,42599 RUBY WINE 15P3 - 35624,7/18/2013,PRASANNAM,7/30/2013,"1,500",M,,,C
BIA 2223,910360,1028525,80,30-20956,42599 RUBY WINE 15P3 - 35624,7/18/2013,PRASANNAM,8/1/2013,"1,500",M,,,C
BIA 2223,910360,1028525,80,30-20956,42599 RUBY WINE 15P3 - 35624,7/18/2013,PRASANNAM,8/7/2013,0,M,,,C
BIA 2223,910360,1028525,80,30-20956,42599 RUBY WINE 15P3 - 35624,7/18/2013,PRASANNAM,8/2/2013,"1,000",M,,98,C
BIA 2223,910360,1028525,90,30-20957,42599 WHITE 95D1 - 35605,7/18/2013,PRASANNAM,7/31/2013,"5,404",M,7,,B
BIA 2225,910360,1028526,10,30-18340,41952 BLACK 093 - 31699,7/18/2013,PRASANNAM,7/31/2013,"2,985",M,,,C
BIA 2225,910360,1028526,10,30-18340,41952 BLACK 093 - 31699,7/18/2013,PRASANNAM,8/1/2013,"1,000",M,,98,C
BIA 2225,910360,1028526,10,30-18340,41952 BLACK 093 - 31699,7/18/2013,PRASANNAM,8/2/2013,"1,000",M,,98,C
BIA 2225,910360,1028526,10,30-18340,41952 BLACK 093 - 31699,7/18/2013,PRASANNAM,8/3/2013,"1,000",M,,98,C
BIA 2225,910360,1028526,10,30-18340,41952 BLACK 093 - 31699,7/18/2013,PRASANNAM,8/4/2013,"1,000",M,,98,C
BIA 2225,910360,1028526,30,30-18998,41952 INK BLOT J79 - 32547,7/18/2013,PRASANNAM,7/31/2013,370,M,,,C
BIA 2225,910360,1028526,30,30-18998,41952 INK BLOT J79 - 32547,7/18/2013,PRASANNAM,7/30/2013,400,M,,98,C
BIA 2225,910360,1028526,30,30-18998,41952 INK BLOT J79 - 32547,7/18/2013,PRASANNAM,8/1/2013,0,M,,98,C
BIA 2225,910360,1028526,30,30-18998,41952 INK BLOT J79 - 32547,7/18/2013,PRASANNAM,8/1/2013,0,M,,,C
BIA 2225,910360,1028526,30,30-18998,41952 INK BLOT J79 - 32547,7/18/2013,PRASANNAM,8/7/2013,0,M,,,C
BIA 2225,910360,1028526,40,30-19026,41952 METROGREY (3CA) - 32784,7/18/2013,PRASANNAM,7/31/2013,"1,755",M,,,C
BIA 2225,910360,1028526,40,30-19026,41952 METROGREY (3CA) - 32784,7/18/2013,PRASANNAM,8/1/2013,750,M,,98,C
BIA 2225,910360,1028526,40,30-19026,41952 METROGREY (3CA) - 32784,7/18/2013,PRASANNAM,8/2/2013,500,M,,98,C
BIA 2225,910360,1028526,40,30-19026,41952 METROGREY (3CA) - 32784,7/18/2013,PRASANNAM,8/3/2013,750,M,,98,C
BIA 2225,910360,1028526,20,30-20911,42451 2460 ANIMAL PRINT 21089 C213,7/18/2013,PRASANNAM,8/12/2013,"1,000",M,,,C
BIA 2225,910360,1028526,50,30-21158,42451 2513 BLACK/VS WHITE 89864 C209,7/18/2013,PRASANNAM,8/16/2013,"1,378",M,,,C
BIA 2225,910360,1028526,50,30-21158,42451 2513 BLACK/VS WHITE 89864 C209,7/18/2013,PRASANNAM,8/17/2013,0,M,,,C
4078202,910360,1028527,50,30-20345,53545 BLACK NAT - 34935,7/18/2013,JANAKAJA,10/1/2013,28,M,7,,A
4078202,910360,1028527,40,30-18207,54172 MARL CC24BK19516 - 31704,7/18/2013,JANAKAJA,10/1/2013,36,M,,,C
4078202,910360,1028527,10,30-19217,54257 ASPHALTE S8005 KEY - 33783,7/18/2013,JANAKAJA,10/1/2013,30,M,,,C
4078202,910360,1028527,30,30-18891,54522 MARL CC24BK19516 - 33271,7/18/2013,JANAKAJA,10/1/2013,79,M,,,C
4074214,910360,1028529,10,30-18891,54522 MARL CC24BK19516 - 33271,7/19/2013,GAYATHRIB,10/2/2013,"9,690",M,,,C
4078090,910360,1028530,10,30-17143,41325 BLACK 093 (29458 M 50017) - 29567,7/19/2013,PRASANNAM,10/2/2013,"3,200",M,,,C
4078414,910360,1028531,10,30-11791,"42931 PFD ""NEYON"" - 21221",7/19/2013,NIROSHRU,7/23/2013,"10,000",M,,,C
4078414,910360,1028531,10,30-11791,"42931 PFD ""NEYON"" - 21221",7/19/2013,NIROSHRU,7/25/2013,0,M,,,C
4078419,910360,1028532,10,30-18406,"41325 MINT ICE 2486 (46K9)""IN Y"" - 32388",7/19/2013,NIROSHRU,7/22/2013,"1,530",M,,,C
4078419,910360,1028532,10,30-18406,"41325 MINT ICE 2486 (46K9)""IN Y"" - 32388",7/19/2013,NIROSHRU,7/24/2013,0,M,,,C
4078419,910360,1028532,20,30-20387,"41325 SEA FOAM BLUE 34M1 ""IN Y"" - 34981",7/19/2013,NIROSHRU,7/22/2013,"1,170",M,,,C
4078419,910360,1028532,20,30-20387,"41325 SEA FOAM BLUE 34M1 ""IN Y"" - 34981",7/19/2013,NIROSHRU,7/24/2013,0,M,,,C
July buy,910840,1028533,20,30-16065,51064 BIANCO T001 NEW - 27940,7/19/2013,RIFKIM,8/15/2013,"1,508",M,,,C
July buy,910840,1028533,40,30-16065,51064 BIANCO T001 NEW - 27940,7/19/2013,RIFKIM,8/15/2013,"1,154",M,,,C
July buy,910840,1028533,90,30-16065,51064 BIANCO T001 NEW - 27940,7/19/2013,RIFKIM,8/15/2013,390,M,,,A
July buy,910840,1028533,50,30-16129,51064 NERO (NEW) - 28113,7/19/2013,RIFKIM,8/15/2013,"1,918",M,,,C
July buy,910840,1028533,10,30-13884,51064 ROSA BABY 152 - 23633,7/19/2013,RIFKIM,8/15/2013,807,M,,,C
July buy,910840,1028533,70,30-13884,51064 ROSA BABY 152 - 23633,7/19/2013,RIFKIM,8/15/2013,"1,171",M,,,C
July buy,910840,1028533,30,30-13885,51064 SAFRANE BLUE 482 - 23648,7/19/2013,RIFKIM,8/15/2013,628,M,,,C
July buy,910840,1028533,80,30-13885,51064 SAFRANE BLUE 482 - 23648,7/19/2013,RIFKIM,8/15/2013,"2,343",M,,,C
July buy,910840,1028533,60,30-06673,52006 B130 GRIGIOMEALNGE(OME)331 - 12242,7/19/2013,RIFKIM,9/26/2013,"1,358",M,,,C
August PO,910840,1028534,10,30-16065,51064 BIANCO T001 NEW - 27940,7/19/2013,RIFKIM,9/12/2013,"14,635",M,,,A
August PO,910840,1028534,30,30-16129,51064 NERO (NEW) - 28113,7/19/2013,RIFKIM,8/29/2013,"3,785",M,,,A
August PO,910840,1028534,40,30-13884,51064 ROSA BABY 152 - 23633,7/19/2013,RIFKIM,8/29/2013,"3,220",M,,,A
August PO,910840,1028534,20,30-13885,51064 SAFRANE BLUE 482 - 23648,7/19/2013,RIFKIM,9/12/2013,"4,330",M,,,A
August PO,910840,1028534,50,30-06673,52006 B130 GRIGIOMEALNGE(OME)331 - 12242,7/19/2013,RIFKIM,9/26/2013,"2,982",M,,,A
August PO,910840,1028534,50,30-06673,52006 B130 GRIGIOMEALNGE(OME)331 - 12242,7/19/2013,RIFKIM,10/3/2013,"4,473",M,,,A
4800357884,910002,1028535,10,30-20900,41952 PLMSTRUCK 3RM ( 1N9S) - 35577,7/19/2013,PRASANNAM,10/2/2013,450,M,,,C
Aw PO,910191,1028536,40,30-06673,52006 B130 GRIGIOMEALNGE(OME)331 - 12242,7/19/2013,RIFKIM,9/26/2013,"3,700",M,,,A
Aw PO,910191,1028536,50,30-06798,52049 B38 GREY ANTHRACITE (OMEGA)- 12243,7/19/2013,RIFKIM,9/26/2013,"5,400",M,,,B
Aw PO,910191,1028536,50,30-06798,52049 B38 GREY ANTHRACITE (OMEGA)- 12243,7/19/2013,RIFKIM,10/3/2013,"9,550",M,,,B
Aw PO,910191,1028536,30,30-19244,52513D BLU CIELO 1757 - 33818,7/19/2013,RIFKIM,8/8/2013,"5,600",M,,,A
Aw PO,910191,1028536,30,30-19244,52513D BLU CIELO 1757 - 33818,7/19/2013,RIFKIM,9/5/2013,"4,700",M,,,A
Aw PO,910191,1028536,20,30-19243,52513D NERO 006 - 33817,7/19/2013,RIFKIM,8/8/2013,"7,500",M,,,A
Aw PO,910191,1028536,20,30-19243,52513D NERO 006 - 33817,7/19/2013,RIFKIM,9/5/2013,"6,800",M,,,A
Aw PO,910191,1028536,10,30-19239,52513L BIANCO 001 - 33816,7/19/2013,RIFKIM,8/8/2013,"6,050",M,,,A
Aw PO,910191,1028536,10,30-19239,52513L BIANCO 001 - 33816,7/19/2013,RIFKIM,9/5/2013,"2,640",M,,,A
Aw PO,910191,1028536,70,30-19553,54306D BLACK - 34207,7/19/2013,RIFKIM,9/5/2013,950,M,,,A
Aw PO,910191,1028536,70,30-19553,54306D BLACK - 34207,7/19/2013,RIFKIM,8/8/2013,700,M,,,A
Aw PO,910191,1028536,70,30-19553,54306D BLACK - 34207,7/19/2013,RIFKIM,8/9/2013,"1,000",M,,,A
Aw PO,910191,1028536,70,30-19553,54306D BLACK - 34207,7/19/2013,RIFKIM,8/10/2013,"2,000",M,,,A
Aw PO,910191,1028536,70,30-19553,54306D BLACK - 34207,7/19/2013,RIFKIM,8/15/2013,0,M,,,A
Aw PO,910191,1028536,70,30-19553,54306D BLACK - 34207,7/19/2013,RIFKIM,8/15/2013,0,M,,,A
Aw PO,910191,1028536,70,30-19553,54306D BLACK - 34207,7/19/2013,RIFKIM,8/15/2013,0,M,,,A
Aw PO,910191,1028536,80,30-19660,54306D BLU CIELO 1757 - 34260,7/19/2013,RIFKIM,8/8/2013,"1,650",M,,,A
Aw PO,910191,1028536,80,30-19660,54306D BLU CIELO 1757 - 34260,7/19/2013,RIFKIM,9/5/2013,200,M,,,A
Aw PO,910191,1028536,60,30-19554,54306L WHITE - 34208,7/19/2013,RIFKIM,8/8/2013,"4,650",M,,,A
Aw PO,910191,1028536,60,30-19554,54306L WHITE - 34208,7/19/2013,RIFKIM,9/5/2013,"4,300",M,,,A
Aw PO,910191,1028536,90,30-20368,54652 GRIGIO MEALNGE G031 - 34628,7/19/2013,RIFKIM,9/26/2013,"1,700",M,,,A
Aw PO,910191,1028536,100,30-21481,54653 GREY ANTHRACITE 1498 - 34629,7/19/2013,RIFKIM,9/26/2013,"7,800",M,,,A
Aw PO,910191,1028536,100,30-21481,54653 GREY ANTHRACITE 1498 - 34629,7/19/2013,RIFKIM,10/3/2013,"9,500",M,,,A
4600002717,910541,1028537,10,30-21222,54800 BIANCO 001 - 35829,7/19/2013,RIFKIM,8/8/2013,"1,200",M,,,C
TBC,910360,1028538,10,30-20330,54116 VIRTUAL PINK 18 1856TCX - 33664,7/19/2013,GAYATHRIB,8/5/2013,315,M,,,B
4075036,910360,1028539,10,30-19217,54257 ASPHALTE S8005 KEY - 33783,7/19/2013,GAYATHRIB,10/2/2013,"13,900",M,,,C
4075036,910360,1028539,20,30-19311,54548 2304 J9 BIO FLORAL AOP,7/19/2013,GAYATHRIB,10/2/2013,"2,300",M,,,C
1028540,910360,1028540,10,30-19323,44259 TRIUMPH WHITE - 33841,7/20/2013,INDRAJITHM,7/22/2013,"2,750",M,,,C
1028540,910360,1028540,10,30-19323,44259 TRIUMPH WHITE - 33841,7/20/2013,INDRAJITHM,7/25/2013,0,M,,,C
1028540,910360,1028540,10,30-19323,44259 TRIUMPH WHITE - 33841,7/20/2013,INDRAJITHM,7/28/2013,0,M,,,C
1028540,910360,1028540,20,30-19502,44267 PFD - 33901,7/20/2013,INDRAJITHM,7/22/2013,"2,750",M,,,C
1028540,910360,1028540,20,30-19502,44267 PFD - 33901,7/20/2013,INDRAJITHM,7/25/2013,0,M,,,C
2000082472,910315,1028541,50,30-20826,51330 BLU APERTO B151 - 35304,7/20/2013,PARINDAD,8/10/2013,180,M,,,C
2000082472,910315,1028541,10,30-20827,51330 BLU EXPRESS B199 - 35526,7/20/2013,PARINDAD,8/11/2013,430,M,,,C
2000082472,910315,1028541,40,30-19394,51330 CICLAMINO - 34019,7/20/2013,PARINDAD,8/12/2013,420,M,,,C
2000082472,910315,1028541,20,30-20923,51330 GRIGIO GUME B284 - 35612,7/20/2013,PARINDAD,8/11/2013,240,M,7,,B
2000082472,910315,1028541,30,30-20135,51330 SELVE - 34665,7/20/2013,PARINDAD,8/12/2013,430,M,,,C
2000082473,910405,1028543,10,30-20826,51330 BLU APERTO B151 - 35304,7/20/2013,PARINDAD,8/10/2013,340,M,,,C
2000082473,910405,1028543,10,30-20826,51330 BLU APERTO B151 - 35304,7/20/2013,PARINDAD,8/12/2013,0,M,,,C
2000082473,910405,1028543,40,30-20827,51330 BLU EXPRESS B199 - 35526,7/20/2013,PARINDAD,8/11/2013,340,M,,,C
2000082473,910405,1028543,40,30-20827,51330 BLU EXPRESS B199 - 35526,7/20/2013,PARINDAD,8/12/2013,0,M,,,C
2000082473,910405,1028543,30,30-19394,51330 CICLAMINO - 34019,7/20/2013,PARINDAD,8/12/2013,340,M,,,C
2000082473,910405,1028543,20,30-20135,51330 SELVE - 34665,7/20/2013,PARINDAD,8/12/2013,340,M,,,B
4063118,910360,1028545,10,30-20746,54648 PINK HEATHER SLUB - 35419,7/20/2013,GAYATHRIB,10/3/2013,"2,400",M,,,C
aw po A & E,910866,1028546,10,30-20455,A&E YARN DYED - A&E,7/20/2013,PARINDAD,10/3/2013,"3,240",KG,,,C
MDS Order,910840,1028547,40,30-16065,51064 BIANCO T001 NEW - 27940,7/22/2013,RIFKIM,10/5/2013,"3,485",M,7,,A
MDS Order,910840,1028547,70,30-16065,51064 BIANCO T001 NEW - 27940,7/22/2013,RIFKIM,10/5/2013,"6,425",M,7,,A
MDS Order,910840,1028547,10,30-16129,51064 NERO (NEW) - 28113,7/22/2013,RIFKIM,10/5/2013,"1,564",M,7,,A
MDS Order,910840,1028547,80,30-16129,51064 NERO (NEW) - 28113,7/22/2013,RIFKIM,10/5/2013,"3,343",M,7,,A
MDS Order,910840,1028547,20,30-13884,51064 ROSA BABY 152 - 23633,7/22/2013,RIFKIM,10/5/2013,"3,150",M,7,,A
MDS Order,910840,1028547,100,30-13884,51064 ROSA BABY 152 - 23633,7/22/2013,RIFKIM,10/5/2013,"1,975",M,7,,A
MDS Order,910840,1028547,30,30-13885,51064 SAFRANE BLUE 482 - 23648,7/22/2013,RIFKIM,10/5/2013,"2,620",M,7,,A
MDS Order,910840,1028547,60,30-13885,51064 SAFRANE BLUE 482 - 23648,7/22/2013,RIFKIM,10/5/2013,"5,163",M,7,,A
MDS Order,910840,1028547,50,30-06673,52006 B130 GRIGIOMEALNGE(OME)331 - 12242,7/22/2013,RIFKIM,10/5/2013,"1,572",M,7,,A
MDS Order,910840,1028547,90,30-06673,52006 B130 GRIGIOMEALNGE(OME)331 - 12242,7/22/2013,RIFKIM,10/5/2013,"4,489",M,7,,A
sss,910625,1028548,20,30-21346,54641 AURORA 12 0642 TCX - 35989,7/22/2013,NILANA,8/15/2013,270,M,,,C
sss,910625,1028548,20,30-21346,54641 AURORA 12 0642 TCX - 35989,7/22/2013,NILANA,8/18/2013,0,M,,,C
sss,910625,1028548,10,30-21348,54641 SACHET PINK 15 2216TCX - 35990,7/22/2013,NILANA,8/22/2013,400,M,,,C
6774,910665,1028549,10,30-19163,"54512 WHITE MSCI 10001B ""F/T"" - 33683",7/22/2013,NILANA,8/29/2013,"2,500",M,,,B
6774,910665,1028549,10,30-19163,"54512 WHITE MSCI 10001B ""F/T"" - 33683",7/22/2013,NILANA,9/5/2013,"6,900",M,,,B
4800356561,910002,1028550,10,30-21420,52150 RUBY 19 1863 - 33984,7/22/2013,PARINDAD,8/29/2013,699.894,M,,,A
25510,910315,1028551,10,30-18542,51330 BLU INK A811 - 32078,7/22/2013,PARINDAD,10/5/2013,120,M,,,C
2000082592,910405,1028552,10,30-19983,51330 BLU MINERALE B101 - 34595,7/22/2013,PARINDAD,8/10/2013,370,M,,,C
2000082592,910405,1028552,30,30-20703,51330 ROSA NUVOLA - 35358,7/22/2013,PARINDAD,8/9/2013,170,M,7,,B
2000082592,910405,1028552,20,30-19985,51330 VERDE PAVONE B103 - 34596,7/22/2013,PARINDAD,8/9/2013,570,M,,,C
New PO,910307,1028553,10,30-20648,51356 AZZURRO CADETTO B142 - 35311,7/23/2013,RIFKIM,8/15/2013,"1,200",M,,,C
1427402,910350,1028554,10,30-18768,51438 BLACK 10005A - 33070,7/23/2013,NUWANWI,8/22/2013,"4,000",M,,,A
1427402,910350,1028554,10,30-18768,51438 BLACK 10005A - 33070,7/23/2013,NUWANWI,8/29/2013,"2,700",M,,,A
4080809,910360,1028555,50,30-21235,44310 BARELY BLUSH 1MKE - 34922,7/23/2013,PRASANNAM,8/6/2013,227,M,,,C
4080809,910360,1028555,10,30-19254,44310 BLACK 093 - 32783,7/23/2013,PRASANNAM,8/6/2013,300,M,,,C
4080809,910360,1028555,10,30-19254,44310 BLACK 093 - 32783,7/23/2013,PRASANNAM,8/7/2013,405,M,,,C
